"Customer country","Customer name (male)","Customer name (female)",Rating,Content,"Published date"
FR,"Thibaut Guyot","Sophie Guilbert",5,"Comme toujours, tout est parfait! Un vendeur bien fait, livraison rapide, qualité en altitude! 5 points à tous égards! Continuez!",18-03-2020
FR,"Hugues Dumont","Aurore Lopes",5,"Je recommande ce vendeur! Tout est cool! Je vous remercie",25-03-2020
FR,"Guillaume Philippe","Véronique Roux",5,"Je commande chez ce vendeur la deuxième fois. Excellente qualité, livraison rapide. Je recommande.",08-03-2020
FR,"Emmanuel Hoareau","Danielle Collet",5,"Qualité parfaite !!! Aime beaucoup, commandera plus!",29-03-2020
FR,"Édouard Schneider","Lucy Dumont",5,"Produit de très haute qualité! Entré rapidement. Je conseille le vendeur. Grâce à lui.",28-03-2020
FR,"Denis Louis","Alix Delorme",5,"Satisfait de cette commande! La qualité est excellente, tout est arrivé en 12 jours.",11-03-2020
FR,"Arthur Pineau","Diane Maillot",5,"Produit de haute qualité! Entré rapidement comme promis.",20-03-2020
FR,"Hugues Colas","Martine Duhamel",5,"Bonne qualité! Je suis bien venu en 2 semaines",01-04-2020
FR,"Bernard Ribeiro","Sabine Marty",5,"Aimer. exactement comme l'image. EXPÉDITION PLUS RAPIDE !!",15-03-2020
FR,"Franck Lemaire","Suzanne Hoarau",5,"La qualité est bonne, il y a un peu de retard dans l'expédition. En général, tout va bien.",12-03-2020
FR,"Richard Barbe","Nathalie Bouvier",5,"Très satisfait! Identique à l'image. Je vous remercie. Il a fallu moins de 15 jours pour venir. L'article est arrivé RAPIDEMENT et ressemble exactement à l'image.",28-03-2020
FR,"Paul Mary","Catherine Leger",5,"Il a fallu environ 9 jours pour arriver chez moi. Merci - téléchargera bientôt des photos!",16-03-2020
FR,"Honoré Charpentier","Marcelle Leroy",5,"Produit de bonne qualité. Excellent travail et merci, quand je peux, je voudrais acheter plus de ce magasin. Recommander!!!",03-04-2020
FR,"Émile Gaillard","Luce Monnier",5,"Très belles couleurs, il a l'air de bonne qualité, est venu vers moi dans un mois, vendeur très sympathique avec une bonne communication. Le meilleur de ce que j'attendais.",04-03-2020
FR,"Benjamin Prevost","Anastasie Rolland",5,"Très content de ma commande! La qualité des produits est impressionnante! La communication avec le vendeur était très bonne et amicale! Je recommande! 5+ ÉTOILES",16-03-2020
FR,"Éric Perrier","Margot Aubert",5,"Merci beaucoup, TOUT en parfait état et Expédition très rapide.",06-03-2020
FR,"Timothée Weber","Alexandrie Texier",5,"Reçu dans les 2 semaines, parfaitement emballé, livré sans dommage. Je suis très satisfait et recommande.",21-03-2020
FR,"Yves Joly","Sylvie Delmas",5,"Bonne qualité, expédition rapide aux États-Unis, l'article est tel que décrit. Je le recommanderais encore. Très heureux",04-03-2020
FR,"Charles Perret","Simone Sanchez",5,"Tout est arrivé presque 15 jours après. Bonne qualité pour ce prix. Je recommande ce vendeur et cet article.",25-03-2020
FR,"Maurice Mallet","Océane Fouquet",5,"Tout selon l'annonce, je suis très satisfait.",25-03-2020
FR,"Aimé Barre","Audrey Martins",5,"A reçu cet article aujourd'hui et j'en suis très content. Merci pour la livraison rapide .... Achètera à nouveau dans cette boutique ...",03-04-2020
FR,"Nicolas Brun","Zoé Descamps",5,"Super cadeaux. Arrivé directement dans la boîte aux lettres. Je suis très heureux. Tout était bien emballé. Vendeur fiable.",21-03-2020
FR,"Gabriel Fouquet","Brigitte Charrier",5,"Excellent, recommande fortement ce vendeur, l'article est arrivé dans 20 jours dans ma ville ...",04-03-2020
FR,"Robert Leduc","Aurore Poulain",5,"De bonne qualité, arrivé en parfait état.",28-03-2020
FR,"Yves Couturier","Maggie Guillou",5,"Parfait!!! Bien sûr, j'achèterai plus .. merci",17-03-2020
FR,"Roland Lemaitre","Simone Toussaint",5,"Aimer! Grande qualité et prix. Bonne communication du vendeur.",09-03-2020
FR,"Alain Courtois","Émilie Costa",5,"Manquant de l'envoi d'origine, mais le vendeur a répondu rapidement et m'a envoyé immédiatement l'article manquant. Grande qualité de service client",13-03-2020
FR,"Charles Petitjean","Inès Guillaume",5,"Très beau et élégant !! le vendeur est honnête !! super qualité !!! Je recommande d'acheter !!!",22-03-2020
FR,"Gérard Masson","Paulette Neveu",5,"Livraison très rapide et articles vraiment sympas. Je vais sûrement commander à nouveau.",31-03-2020
FR,"Frédéric Remy","Lucy Ledoux",5,"Excellent! Je ne m'attendais pas à ce que ce soit si beau. Merci pour la livraison rapide.",20-03-2020
FR,"Antoine Gomes","Marie Andre",5,"J'adore cette marque, bon prix, couleurs amusantes.",10-03-2020
FR,"Roland Pascal","Diane Alves",5,"Exactement ce que j'espérais. Tellement jolie qualité et confortable!",05-03-2020
FR,"Roger Blanc","Astrid Ruiz",5,"J'adore cette commande! Qualité merveilleuse et ajustement parfait. Je chercherai certainement ce nom à l'avenir.",26-03-2020
FR,"André Faivre","Claire Leconte",5,"Je viens de recevoir cela aujourd'hui et j'adore, j'adore. Très confortable. Besoin de commander un dans chaque couleur maintenant.",17-03-2020
FR,"Gilbert Leclercq","Marthe Benoit",5,"Parfait!!! Je suis content de cet achat. C'est ma critique honnête et je n'ai rien reçu en retour.",08-03-2020
FR,"Claude Torres","Hortense Allain",4,"Très belle qualité. Je pense que ce sera parfait pour cette saison.",06-03-2020
FR,"Stéphane Girard","Éléonore Dias",4,"Fonctionne comme annoncé! J'ai lu de mauvaises critiques précédentes où les gens se plaignaient de ce produit mais cela indique dans la description qui m'a satisfait. Je ne pense vraiment pas qu'il soit juste que cela reçoive de mauvaises critiques parce que les gens ne lisent pas les détails de ce produit.",09-03-2020
FR,"Gilles Leclerc","Suzanne Nguyen",4,"Très belle qualité et semble bien faite.",14-03-2020
FR,"Henri Collin","Valérie Roger",4,"Je l'ai acheté en cadeau. Cela n'a pas déçu. Belle qualité et bien emballé.",13-03-2020
FR,"Noël Gautier","Catherine Chartier",4,"Un article de bonne qualité mais qui nécessite de meilleures instructions.",27-03-2020
FR,"Bertrand Benard","Julie Caron",4,"Grand prix et très bonne qualité.",15-03-2020
FR,"Rémy Bouvier","Élise Gros",4,"Aimer. Très facile à utiliser et de bonne qualité.",18-03-2020
FR,"Grégoire Louis","Isabelle Rossi",4,"Nous utilisons cela depuis plus d'un an maintenant et cela fonctionne toujours très bien. Je l'ai récemment emmené à une fête et j'ai reçu une tonne de commentaires sur la façon dont cette chose est géniale!",07-03-2020
FR,"François Descamps","Capucine Bourgeois",4,"Je donne sérieusement cet article en cadeau probablement une fois par mois. Tout le monde aime vraiment ça. Vous pensez que vous n'avez pas besoin de cela, mais une fois que vous l'avez, vous ne reviendrez jamais.",05-03-2020
FR,"Victor Guyot","Anouk Morvan",4,"Acheté comme cadeau pour des amis. Ils étaient très contents!",05-03-2020
FR,"Henri Ledoux","Inès Diallo",4,"J'adore cette chose !! Dans l'ensemble, un super produit et beaucoup.",09-03-2020
FR,"Gilles Perrot","Pauline Brun",4,"Produit incroyable! Reçu joliment emballé. Recommande fortement!",09-03-2020
FR,"Thibaut Dubois","Claire Klein",4,"Joli look et article utile. J'en achèterai probablement un autre pour offrir à nouveau un anniversaire ou un cadeau de Noël.",15-03-2020
FR,"Gilles De Oliveira","Catherine Chevallier",4,"Juste ce dont j'avais besoin. Mon deuxième achat pour le même produit.",25-03-2020
FR,"Théophile Gautier","Patricia Georges",4,"Notre premier a duré des années mais nous l'avons perdu lors d'un pique-nique. Celui-ci est arrivé dans un emballage gratuit et fonctionne très bien!",01-04-2020
FR,"André Normand","Margaret Alves",4,"J'ai tellement aimé ça, je l'ai acheté comme cadeau pour ma sœur.",27-03-2020
FR,"Marc Wagner","Valérie Lucas",4,"J'adore ce produit! Bonne qualité et bon prix. Il fait également un excellent cadeau pour toute occasion! Recommande fortement!",24-03-2020
FR,"Michel Dufour","Emmanuelle Guillon",4,"Jusqu'ici tout va bien. Certaines critiques n'ont pas résisté au fil du temps. Pas cher mais fonctionne très bien.",23-03-2020
FR,"Julien Meunier","Chantal Laurent",4,"Jolie tunique! Super prix. Le matériau est si doux et beau. J'en achèterai un autre dans une couleur différente.",05-03-2020
FR,"Noël Germain","Constance Boutin",4,"C'est aussi beau que l'image. Très heureux avec ce produit.",06-03-2020
FR,"Frédéric Langlois","Anastasie Evrard",4,"J'adore ce haut. J'envisagerais de l'obtenir dans une autre couleur. Joliment fait! Merci!",28-03-2020
FR,"Guy Leblanc","Julie Bertrand",4,"Exactement comme décrit. J'adore cet article. J'ai reçu beaucoup de compliments quand je l'ai porté!",17-03-2020
FR,"Antoine Peron","Alex Paul",4,"Aime ça! Tellement confortable.",05-03-2020
FR,"Emmanuel Chevallier","Michelle Leleu",4,"Super matériel. Très confortable et joli.",30-03-2020
FR,"Jacques Ledoux","Josette Grondin",4,"Magnifique! parfaitement et le design est si joli! Arrivé comme prévu.",08-03-2020
FR,"Xavier Caron","Olivie Cordier",4,"Grande qualité pour le prix.",04-03-2020
FR,"Thibaut Jacquet","Adrienne Gillet",4,"A bientôt pour connaître la qualité, mais donnera des commentaires supplémentaires plus tard",01-04-2020
FR,"Adrien Leclercq","Anastasie Nguyen",4,"Je pense que ça vaut le coup avec cette qualité",19-03-2020
FR,"Victor Simon","Pénélope Remy",4,"Je suis content de la qualité",01-04-2020
FR,"Gérard Vincent","Andrée Torres",4,"Grande qualité avec le prix",24-03-2020
FR,"Léon Leconte","Bernadette Lopez",3,"Livraison un peu plus longue que prévu, qualité normale",02-04-2020
FR,"Auguste Pages","Patricia Arnaud",3,"Livraison longue et le produit n'est pas aussi bon que la description.",20-03-2020
FR,"Léon Descamps","Sylvie Laurent",3,"Tout fonctionne bien pour l'instant, pas encore sûr de la qualité",22-03-2020
FR,"Patrick Maillot","Alice Boyer",3,"La commande est arrivée si vite, mais la qualité n'est pas celle attendue",14-03-2020
FR,"Benjamin Pineau","Michelle Jacquot",3,"La qualité du produit est bonne, mais doit améliorer le temps d'expédition à l'avenir.",19-03-2020
FR,"Eugène Bousquet","Christine Vallee",3,"Bon produit je suppose, mais la qualité du support devrait être meilleure et une réponse plus rapide",16-03-2020
FR,"Georges Salmon","Joséphine Hebert",3,"Commandez du rose et donnez-moi du gris? Grande qualité?",22-03-2020
FR,"Patrick Poirier","Gabrielle Texier",3,"Entré très rapidement, mais la qualité est un peu pire que prévu.",20-03-2020
FR,"Christophe Guilbert","Édith Costa",3,"Le vendeur a retardé l'expédition de 5 jours, mais le produit est correct après tout",23-03-2020
FR,"Grégoire Leveque","Michelle Mallet",3,"La qualité du support est normale, le produit est bon pour le moment du moins",10-03-2020
FR,"Thierry Moreno","Lucy Mallet",3,"Bon produit qui répond à toutes les directives mais prend 40 jours pour arriver.",31-03-2020
FR,"Franck Le Goff","Valérie Chevalier",3,"Le colis est arrivé rapidement mais à une autre adresse car le vendeur a noté le mauvais endroit. Produit de qualité normale",05-03-2020
FR,"Théodore Jacquot","Suzanne Blanchet",3,"Cela a pris plus d'un mois au lieu de 2 semaines. 5 pour la qualité, mais 1 pour la livraison uniquement",20-03-2020
FR,"Franck Marechal","Charlotte Lopes",3,"Vous avez reçu ce produit en moins d'un mois, mais la boîte est usée et a déjà été ouverte? Pas sûr de la qualité maintenant.",29-03-2020
FR,"Alphonse Levy","Andrée Antoine",3,"L'article est arrivé très rapidement mais j'ai dû payer des frais d'expédition supplémentaires, mais le quatily ne peut pas du tout me convaincre, envisagera la prochaine fois à propos de ce magasin",21-03-2020
FR,"Honoré Marques","Madeleine Lebrun",2,"Je ne l'achèterai plus jamais",21-03-2020
FR,"David Joubert","Margaud Gregoire",2,"Je suis tellement désolé de l'acheter avec une mauvaise qualité",31-03-2020
FR,"François Vaillant","Olivie Marion",2,"S'il vous plaît ne l'achetez pas",18-03-2020
FR,"Raymond Peltier","Élise Fontaine",2,"J'ai perdu de l'argent pour rien, de mauvaise qualité comme jamais",09-03-2020
FR,"Édouard Martel","Camille Vallet",2,"Chose stupide que jamais, qualité comme de la merde",31-03-2020
FR,"Victor Richard","Noémi Hamon",2,"Vous pouvez appeler cela la meilleure qualité?",03-04-2020
FR,"Xavier Duhamel","Margaret Rodrigues",2,"Vous le regretterez avec cette qualité",20-03-2020
FR,"Louis Grenier","Diane Jourdan",2,"N'essayez pas d'acheter des produits de mauvaise qualité",10-03-2020
FR,"Augustin Martel","Susan Mathieu",2,"Maintenant, j'ai encore une leçon sur la mauvaise qualité",08-03-2020
FR,"Yves Diallo","Chantal Lombard",2,"Mauvaises expériences et qualité",21-03-2020
FR,"Jacques Roche","Margaux Samson",1,"Il a fallu près d'un mois pour arriver et le produit a été endommagé. Pas une bonne expérience.",26-03-2020
FR,"Paul Dubois","Hortense Hubert",1,"Si vous ne répondez pas à la qualité, je le posterai pour que tout le monde le sache",06-03-2020
FR,"Guillaume Lombard","Virginie Pineau",1,"Je ne comprends pas où les avis sur la livraison rapide sont pris",30-03-2020
FR,"Honoré Foucher","Aurélie Bazin",1,"Mauvaises expériences avec une qualité stupide",15-03-2020
FR,"Michel Lebon","Henriette Robin",1,"Commandez du blanc et donnez-moi du gris? grande qualité?",17-03-2020
ES,"Gabriel Aguayo","Irene Martín",5,"¡Precio barato pero es un producto realmente maravilloso!",30-03-2020
ES,"Luis Nieves","Cristina Saldivar",5,"Vale la pena pagar por este producto, precio razonable.",20-03-2020
ES,"Jordi Carballo","Natalia Carranza",5,"¡El producto tiene un precio justo con muy buena calidad!",12-03-2020
ES,"Sergio Abeyta","Manuela Cintrón",5,"Excelente precio con alta calidad. Comprará definitivamente otra vez.",30-03-2020
ES,"Juan José Zarate","Elena Tórrez",5,"Buen precio. ¡Altamente recomendado!",22-03-2020
ES,"Ignacio Molina","Mara Maldonado",5,"Increíble precio con muchos beneficios. Un producto digno. ¡Yo recomiendo!",20-03-2020
ES,"Marc Lovato","Lara Mayorga",5,"Producto de gran calidad, realmente asequible para todos",27-03-2020
ES,"Pedro Villaseñor","Nadia Macias",5,"¡Precio asequible y envío muy rápido!",10-03-2020
ES,"Diego Baca","Nahia Oquendo",5,"Muy buen producto, especialmente precio justo. ¡Gracias!",05-03-2020
ES,"Yeray Ordóñez","Ariadna Martí",5,"Muy buen precio en comparación con el mercado general.",08-03-2020
ES,"César Millán","Ona Candelaria",5,"Este producto es una ganga. No creo que puedas conseguirlo más barato que aquí.",15-03-2020
ES,"Iván Zapata","Paola Santiago",5,"Gran producto con un precio increíble y razonable.",10-03-2020
ES,"José Ruvalcaba","Beatriz Haro",5,"Muy buen precio con servicio rápido. Recomiende a todos los interesados ​​!!!!!",21-03-2020
ES,"Manuel Vargas","Jimena Aponte",5,"Increíble precio Seguramente volveré a comprar en esta tienda.",10-03-2020
ES,"David Valero","Irene Arias",5,"Excelente precio para un producto de tan alta calidad.",08-03-2020
ES,"Rafael Zamora","Salma Briseño",5,"Muy buena calidad y precio. ¡Recomiendo a este vendedor!",09-03-2020
ES,"Javier Fernández","Ainhoa Alanis",5,"Muy buen precio y gran calidad. Extremadamente satisfecho con lo que estoy pagando por este producto.",13-03-2020
ES,"Adam Carrero","Ana Isabel Cortés",5,"Bueno por su dinero con alta calidad.",20-03-2020
ES,"Oriol Farías","Silvia Acosta",5,"Un excelente producto que cumple la promesa con un precio razonable.",15-03-2020
ES,"Rayan Piña","Paola Ornelas",5,"Excelente calidad del producto con precio justo. Lo recomiendo a todos.",02-04-2020
ES,"Héctor Duarte","Noelia Ceja",5,"¡Perfecto! Barato, versátil y duradero.",22-03-2020
ES,"Rubén Iglesias","Clara Tórrez",5,"Exceder mis expectativas, vale mi dinero por esta compra.",06-03-2020
ES,"Francisco Javier Meza","Carla Acevedo",5,"Excelente embalaje, barato, entrega, añadir a la retroalimentación. Recomiendo la tienda",31-03-2020
ES,"Alejandro Toro","Rosa María Covarrubias",5,"Producto entregado a tiempo y bien embalado. Calidad del material muy buena. Práctico y fácil de usar. Recomendar el producto con calidad y precio correcto.",31-03-2020
ES,"Óscar Abad","Aitana Reyes",5,"Bien embalado, llegó en buenas condiciones. Envío muy rápido en menos de un mes, como se ve en la descripción, barato",18-03-2020
ES,"Adrián Granado","Claudia Velázquez",5,"Llegó en menos de dos semanas, ¡la entrega es rápida! Artículo como en la descripción! ¡El vendedor es sociable y envió rápidamente los productos! ¡Recomiendo el precio es muy bueno!",15-03-2020
ES,"Daniel Casárez","Ainhoa Lorente",5,"El producto es de buena calidad y precio, y se ve bien probado, ¡funcionó bien! Estoy tan feliz. Se lo recomiendo a todo el mundo",25-03-2020
ES,"Fernando Meraz","Manuela Muñiz",5,"La entrega es bastante rápida, alrededor de 2 semanas en precio barato. Por este especial agradecimiento! Embalado muy bien. ¡En apariencia, todo está entero y no está rayado! Mientras lo intento en el caso, agregaré un comentario))) ¡Muchas gracias vendedor, está bien hecho!)))",21-03-2020
ES,"Fernando Noriega","Laia Cisneros",5,"Envío rápido buen producto, precio especialmente correcto en comparación con otros, gracias",26-03-2020
ES,"Ian Rendón","Rosa Valdivia",5,"Estoy muy satisfecho con este producto. Es barato pero utiliza materiales de primera clase.",05-03-2020
ES,"Jordi Delafuente","Nahia Espinosa",5,"¡El vendedor está bien hecho! Por su calidad de dinero. ¡Estoy feliz!",22-03-2020
ES,"Ander Meraz","Fátima Enríquez",5,"Calidad buena, precio justo, realmente me gustó ya probé muy satisfecho",05-03-2020
ES,"Hugo Pagan","Carlota Lira",5,"Entrega rápida y de alta calidad, el producto corresponde a la descripción, precio barato en gereral, recomiendo al vendedor",18-03-2020
ES,"Aitor Galarza","Alexandra Escobar",5,"Parezca en la foto, calidad, entrega rápida, buen precio, ¡gracias!",12-03-2020
ES,"Daniel Tello","Naia Castellanos",5,"Todo bien, el pedido ha llegado. Buen contacto con el vendedor. Calidad de precio bueno y razonable como en las fotos. Recomendar",20-03-2020
ES,"Saúl Tello","Lola Nájera",5,"gracias, vendedor ... es perfecto ... envío rápido y preciso como la descripción del artículo. Precio barato en gereral",04-03-2020
ES,"Jorge Urrutia","Valentina Soler",5,"Artículo como se describe, muy contento con el producto, muy buena calidad y precio correcto",03-04-2020
ES,"Samuel Téllez","Rosario Franco",5,"Producto completamente satisfecho con tiempo de entrega y precio, excelente calidad",29-03-2020
ES,"Martín De Anda","Miriam Murillo",5,"Increíble ... precio barato con muchas funciones.",07-03-2020
ES,"Jaime Mascareñas","Berta Piñeiro",5,"Llegó temprano, producto súper bueno de alta calidad con el precio correcto, experiencia obtenida",14-03-2020
ES,"Lucas Rueda","Noelia Garibay",4,"Muy buen producto, muy fácil de usar, muchas cosas que puedes hacer, pero creo que es demasiado caro.",25-03-2020
ES,"Nicolás Alanis","Valeria Pulido",4,"Sin embargo, un buen producto sería mejor si tuviera un todo en clave. Pero bueno en general. Precio correcto",27-03-2020
ES,"Óscar Casárez","Malak Orosco",4,"Realmente fácil de usar, no creo que valga la pena la compra.",20-03-2020
ES,"Oliver Piñeiro","Ariadna Garrido",4,"Realmente me gusta cómo hacer algo rápido y genial, también es muy útil para principiantes. Precio razonable",21-03-2020
ES,"José Manuel Meléndez","Ona Cerda",4,"Un poco caro pero muy conveniente de usar.",27-03-2020
ES,"Roberto Girón","Natalia Elizondo",4,"El producto es compatible con la descripción. Una vez que tuve un problema, recibí soporte del Servicio al Cliente por chat o correo electrónico muy rápido. Gracias por eso, realmente vale la pena por un precio razonable",03-04-2020
ES,"Gerard Peláez","Fátima Limón",4,"El envío llegó muy rápido, el producto es de muy buena calidad y precio también",15-03-2020
ES,"Joel Cerda","Aitana Urías",4,"Vale la pena el precio. Todo ha llegado, todo está bien y funciona. Muchas gracias.",19-03-2020
ES,"Juan José Tejeda","Laura Zambrano",4,"Lo tengo hoy! Llegó mucho más rápido de lo que esperaba. Muy buena calidad. Precio correcto",26-03-2020
ES,"Izan Castañeda","Beatriz Montenegro",4,"El producto es muy agradable, gracias al vendedor, buen servicio y precio.",10-03-2020
ES,"Jon Armendáriz","Aitana Haro",4,"Todo esta bien. Buen producto. Precio razonable",01-04-2020
ES,"Hugo Maldonado","Abril Madera",4,"El producto es muy bueno, de buena calidad, el producto cumple con las expectativas. Precio justo",28-03-2020
ES,"Asier Yáñez","Yolanda Parra",4,"Buen dinero. El sonido podría ser un poco más serio. Tomó alrededor de 30 días para ser entregado",02-04-2020
ES,"Rubén Calvo","Andrea Sanabria",4,"En general, por su dinero es excelente. El producto cumple muy bien las expectativas y se entregó muy temprano. Recomendar",14-03-2020
ES,"Iván Jaime","Miriam Otero",4,"En general, todo de acuerdo con la descripción, aunque pensé que no cumplía con mis expectativas, pero por ese precio, no considero crítico",18-03-2020
ES,"Jon Ordoñez","Olivia Suárez",4,"La calidad no es muy buena, pero creemos que por este precio, fue posible comprar",08-03-2020
ES,"Joel Altamirano","Vera Carrasco",4,"Buen precio, pero tardó casi 1 mes en llegar",29-03-2020
ES,"Leo Olivares","Aitana Corona",4,"Entrega muy larga casi 1 mes! ¡El imán de calidad del producto está bien magnetizado! . Un poco caro",17-03-2020
ES,"Miguel Ángel Salas","Salma Lerma",4,"El producto corresponde a la descripción, precio asequible para comprar uno más. Yo recomiendo.",13-03-2020
ES,"Nicolás Cuesta","Teresa Sandoval",4,"Todo vino Todo funciona, especialmente la respuesta rápida del equipo de Servicio al Cliente cuando tengo problemas. Precio pagable",05-03-2020
ES,"Sergio Medrano","Daniela Miramontes",4,"En apariencia no es lo mismo que en la imagen, no hay inscripciones. La calidad parece ser buena. Un poco caro",09-03-2020
ES,"Juan José Dávila","Laia Sosa",4,"Gran producto, sin comentarios, increíble servicio al cliente ... respuesta realmente rápida para resolver mi problema, el envío tardó un poco más. Precio pagable",30-03-2020
ES,"Daniel Banda","Claudia Vélez",4,"Los bienes recibidos. Todo es seguro y tiene un precio razonable para comprar. Sin reclamos. Vendedor recomienda",13-03-2020
ES,"Ander Centeno","Ariadna Prado",4,"Bueno por el precio, la calidad no es muy buena",23-03-2020
ES,"Carlos Arguello","Carolina Valle",4,"Orden recibida. Tiempo de entrega aproximadamente 3 semanas. Me gustó la calidad y el precio razonable.",17-03-2020
ES,"Víctor Carrasco","Marta Baeza",4,"Precio pagable. Muchas gracias, TODO en perfecto estado y el servicio de envío muy rápido.",03-04-2020
ES,"Luis Reséndez","Fátima Barrera",4,"Buena calidad. Vale mi dinero, llegó en perfectas condiciones.",19-03-2020
ES,"Raúl Verdugo","Nerea Adame",4,"Un poco caro. El producto coincide muy bien con la descripción. Estoy satisfecho.",18-03-2020
ES,"Jan Abeyta","Alejandra Andreu",4,"Excelente precio! No esperaba que fuera tan hermoso.",15-03-2020
ES,"Pol Torres","Olivia Toro",4,"Quiéralo. Precio justo y muy fácil de usar.",16-03-2020
ES,"Carlos Véliz","Olivia Castaño",3,"Buen precio pero la calidad es un poco baja.",24-03-2020
ES,"Raúl Angulo","Cristina García",3,"El producto tiene un precio mucho más alto en comparación con los competidores.",24-03-2020
ES,"Marc Puig","Cristina Salazar",3,"¡Buen precio! El producto estaba ligeramente dañado, pero lo compré barato, así que está bien.",02-04-2020
ES,"Izan Galván","Elsa Velasco",3,"Es bueno y hace bien el trabajo pero un poco caro.",02-04-2020
ES,"Aitor Ríos","Encarnación Escalante",3,"¡Genial pero no increíble! Espero que el precio sea más bajo.",05-03-2020
ES,"Juan José Carrillo","Celia Madera",3,"Buena aplicación y servicio al cliente profesional en apoyo, pero poco costoso",03-04-2020
ES,"Lucas Tamayo","Elena Abeyta",3,"El precio debe ser un poco más bajo ya que la calidad es regular.",26-03-2020
ES,"Álvaro Feliciano","Naiara Castillo",3,"Precio asequible y buena calidad.",11-03-2020
ES,"Adrián Beltrán","María Dolores Herrera",3,"En general, no está mal, pero es un poco caro debido a la tarifa de envío.",04-03-2020
ES,"Biel Cuesta","Cristina Simón",3,"Un poco caro. Calidad media. Estoy satisfecho.",16-03-2020
ES,"Eduardo Lemus","Alejandra Cárdenas",3,"La experiencia general es buena con un precio justo, pero algunas funciones no cumplieron con mis expectativas.",01-04-2020
ES,"Cristian Salazar","Cristina Arroyo",3,"Precio correcto para este producto. No es demasiado barato, no es demasiado caro.",17-03-2020
ES,"Alberto Raya","Ariadna Blázquez",3,"La calidad es ligeramente peor de lo esperado. El producto es muy barato, así que todavía estoy satisfecho.",08-03-2020
ES,"Víctor Rosado","Beatriz Solorio",3,"Sería mejor si este precio es para un combo ya que es un poco alto para un solo artículo.",11-03-2020
ES,"Diego Maya","Gabriela Nevárez",3,"Tengo que pagar extra por el envío, así que no estoy muy contento.",06-03-2020
ES,"Ignacio Delgadillo","Aitana Polo",2,"La calidad no es la que esperaba y el precio es un poco caro.",31-03-2020
ES,"Iván Almaráz","Rocío Aragón",2,"El precio y el producto caros no se parecen a la descripción.",26-03-2020
ES,"Javier Acuña","Yolanda Acosta",2,"Se le cobró mucho más de lo esperado debido a la tarifa de envío ridícula.",10-03-2020
ES,"Raúl Merino","Natalia Vázquez",2,"Este producto es realmente caro. No puedo permitirme pagar por esto.",14-03-2020
ES,"Alonso Ibáñez","Diana Pizarro",2,"El producto es demasiado caro en comparación con los competidores.",14-03-2020
ES,"Guillem Fonseca","Ainara Soler",2,"Los impuestos son demasiado altos, así que terminé pagando mucho más de lo esperado.",28-03-2020
ES,"Aitor Madrid","Úrsula Morán",2,"El precio es demasiado caro y el soporte del vendedor es inexistente.",30-03-2020
ES,"Alonso Miguel","Olga Ordoñez",2,"Buena calidad y servicio al cliente, pero odio su precio, es demasiado caro y no puedo pagarlo.",14-03-2020
ES,"José Manuel Ferrer","Marta Colón",2,"Precio más alto que otros vendedores, y el producto está muy dañado.",19-03-2020
ES,"Alejandro Zavala","Lorena Meléndez",2,"Un poco caro para el producto en comparación con otros vendedores, y me lleva más de un mes recibir el producto. ¡¡¡Mala experiencia!!!",02-04-2020
ES,"Ángel Saucedo","África Barreto",1,"Pagó un precio más alto que otros vendedores y el producto se rompió después de usar solo una vez. No vale la pena el precio.",21-03-2020
ES,"Jon Rey","Josefa Colunga",1,"No vale la pena el dinero. Caro mientras que las funciones no alcanzan mis necesidades.",21-03-2020
ES,"Samuel Millán","Raquel Mejía",1,"Material barato pero es muy caro. Lamento comprar esto.",21-03-2020
ES,"Daniel Pineda","Paula Guerra",1,"Demasiado caro con la tarifa de envío y los impuestos combinados.",06-03-2020
ES,"Rayan Páez","Alejandra Manzanares",1,"El precio no coincide con la calidad del producto. Demasiado caro, mientras que la calidad es muy baja.",15-03-2020
ES,"Óscar Palomo","Antonia Gutiérrez",5,"¡Envío súper rápido! Estoy muy impresionado!",11-03-2020
ES,"Yago Delgado","Alexia Pelayo",5,"Envíe más rápido de lo que esperaba con un embalaje resistente. ¡Quiéralo!",02-04-2020
ES,"Oriol Gracia","Ángeles Silva",5,"Muy bien embalado con corto tiempo de entrega.",02-04-2020
ES,"Roberto Riojas","Berta Collazo",5,"Envío rápido y ordenado Recomiendo a este vendedor.",10-03-2020
ES,"Eric Muro","Candela Villa",5,"Todo bien, envío rápido, bien embalado.",25-03-2020
ES,"Raúl Partida","Rosario Roig",5,"El paquete llegó rápidamente. Estaba bien embalado, todo estaba intacto.",04-03-2020
ES,"Daniel Redondo","Malak Lozada",5,"Entrega rápida (menos de 2 semanas), vendedor muy receptivo. ¡Recomendaré esta tienda a todos!",01-04-2020
ES,"Luis Soliz","Valentina Calderón",5,"Probé los productos después de que llegaron en poco tiempo, todo está bien. Vale la pena el dinero.",23-03-2020
ES,"Jordi Riojas","Malak Gurule",5,"Empaque perfecto y tardé 20 días en llegar, más rápido de lo que esperaba.",09-03-2020
ES,"Biel Blanco","Inmaculada Ruíz",5,"Excelente producto, envío rápido con excelente vendedor. ¡¡¡5 estrellas!!!",15-03-2020
ES,"Santiago Trejo","Yolanda Araña",5,"La entrega está más allá de los elogios con una velocidad rápida y un embalaje realmente resistente. Probaré el producto y escribiré otra reseña más tarde.",28-03-2020
